STOFF_ID	Stoff_Typ	Name_Botanisch_INCI	Name_DE	Name_EN	Platzhalter_Illu	Illu_Prompt_Positiv	Illu_Prompt_Negativ	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Name_Botanisch_INCI (Name_DE) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000085	Kraut	Apium graveolens var. secalinum	Sellerieblatt	Celery Leaves	STOFF-HRB-000085	Ultrarealistisches Foto von getrockneten Sellerieblättern, 8k	kein frischer Bund	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Apium graveolens var. secalinum (Sellerieblatt) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000086	Kraut	Perilla frutescens	Shiso (Grün)	Green Shiso	STOFF-HRB-000086	Ultrarealistisches Foto von getrocknetem grünem Shiso, 8k	kein Sushi	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Perilla frutescens (Shiso (Grün)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000087	Kraut	Thymus serpyllum	Quendel	Wild Thyme	STOFF-HRB-000087	Ultrarealistisches Foto von getrocknetem Quendel, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Thymus serpyllum (Quendel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000088	Kraut	Origanum dictamnus	Diptam	Dittany of Crete	STOFF-HRB-000088	Ultrarealistisches Foto von getrocknetem Diptam, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Origanum dictamnus (Diptam) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000089	Kraut	Sideritis scardica	Griech. Bergtee	Greek Mountain Tea	STOFF-HRB-000089	Ultrarealistisches Foto von getrocknetem Bergtee, 8k	kein Teebeutel	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Sideritis scardica (Griech. Bergtee) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000090	Kraut	Salvia sclarea	Muskatellersalbei	Clary Sage	STOFF-HRB-000090	Ultrarealistisches Foto von getrocknetem Muskatellersalbei, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Salvia sclarea (Muskatellersalbei) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000091	Kraut	Agastache foeniculum	Anisysop	Anise Hyssop	STOFF-HRB-000091	Ultrarealistisches Foto von getrocknetem Anisysop, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Agastache foeniculum (Anisysop) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000092	Kraut	Monarda didyma	Indianernessel	Bee Balm	STOFF-HRB-000092	Ultrarealistisches Foto von getrockneter Monarde, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Monarda didyma (Indianernessel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000093	Kraut	Alchemilla vulgaris	Frauenmantel	Lady's Mantle	STOFF-HRB-000093	Ultrarealistisches Foto von getrocknetem Frauenmantel, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Alchemilla vulgaris (Frauenmantel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000094	Kraut	Malva sylvestris	Malvenblüten	Mallow Flowers	STOFF-HRB-000094	Ultrarealistisches Foto von getrockneten Malvenblüten, 8k	kein frischer Strauß	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Malva sylvestris (Malvenblüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000095	Kraut	Verbascum thapsus	Königskerze	Mullein Flowers	STOFF-HRB-000095	Ultrarealistisches Foto von getrockneten Königskerzenblüten, 8k	kein frischer Blütenstand	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Verbascum thapsus (Königskerze) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000096	Kraut	Echinacea purpurea	Sonnenhut	Echinacea	STOFF-HRB-000096	Ultrarealistisches Foto von getrockneter Echinacea, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Echinacea purpurea (Sonnenhut) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000097	Kraut	Angelica archangelica	Engelwurz (Blatt)	Angelica Leaf	STOFF-HRB-000097	Ultrarealistisches Foto von getrocknetem Engelwurzblatt, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Angelica archangelica (Engelwurz (Blatt)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000098	Kraut	Meum athamanticum	Bärwurz (Blatt)	Spignel	STOFF-HRB-000098	Ultrarealistisches Foto von getrocknetem Bärwurzblatt, 8k	kein frisches Kraut	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Meum athamanticum (Bärwurz (Blatt)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000099	Kraut	Calendula officinalis	Ringelblume	Calendula Flowers	STOFF-HRB-000099	Ultrarealistisches Foto von getrockneten Ringelblumenblüten, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Calendula officinalis (Ringelblume) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000100	Kraut	Arnica montana	Arnikablüten	Arnica Flowers	STOFF-HRB-000100	Ultrarealistisches Foto von getrockneten Arnikablüten, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Arnica montana (Arnikablüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000101	Kraut	Hypericum perforatum	Johanniskraut	St John’s Wort	STOFF-HRB-000101	Ultrarealistisches Foto von getrocknetem Johanniskraut, Makro, 8k	kein Rotöl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Hypericum perforatum (Johanniskraut) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000102	Kraut	Valeriana officinalis	Baldrianwurzel	Valerian Root	STOFF-HRB-000102	Ultrarealistisches Foto von getrockneter Baldrianwurzel, Makro, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Valeriana officinalis (Baldrianwurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000103	Kraut	Passiflora incarnata	Passionsblumenkraut	Passionflower	STOFF-HRB-000103	Ultrarealistisches Foto von getrocknetem Passionsblumenkraut, Makro, 8k	keine Blüte	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Passiflora incarnata (Passionsblumenkraut) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000104	Kraut	Scutellaria lateriflora	Helmkraut (Skullcap)	Skullcap	STOFF-HRB-000104	Ultrarealistisches Foto von getrocknetem Helmkraut, Makro, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Scutellaria lateriflora (Helmkraut (Skullcap)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000105	Kraut	Equisetum arvense	Ackerschachtelhalm	Horsetail	STOFF-HRB-000105	Ultrarealistisches Foto von getrocknetem Ackerschachtelhalm, segmentiert, Makro, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Equisetum arvense (Ackerschachtelhalm) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000106	Kraut	Symphytum officinale	Beinwell (Blatt)	Comfrey Leaf	STOFF-HRB-000106	Ultrarealistisches Foto von getrocknetem Beinwellblatt, Makro, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Symphytum officinale (Beinwell (Blatt)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000107	Kraut	Plantago lanceolata	Spitzwegerich	Ribwort Plantain	STOFF-HRB-000107	Ultrarealistisches Foto von getrocknetem Spitzwegerich, Makro, 8k	kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Plantago lanceolata (Spitzwegerich) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000108	Kraut	Glycyrrhiza glabra	Süßholzwurzel	Licorice Root	STOFF-HRB-000108	Ultrarealistisches Foto von getrockneter Süßholzwurzel, Makro, 8k	kein Bonbon	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Glycyrrhiza glabra (Süßholzwurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000109	Kraut	Rosa damascena	Rosenblütenblätter	Damask Rose Petals	STOFF-HRB-000109	Ultrarealistisches Foto von getrockneten Rosenblütenblättern, Makro, 8k	kein Rosenwasser	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Rosa damascena (Rosenblütenblätter) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000110	Kraut	Jasminum sambac	Jasminblüten	Jasmine Flowers	STOFF-HRB-000110	Ultrarealistisches Foto von getrockneten Jasminblüten, Makro, 8k	kein Teebeutel	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Jasminum sambac (Jasminblüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000111	Kraut	Pogostemon cablin	Patchouli-Blätter	Patchouli Leaves	STOFF-HRB-000111	Ultrarealistisches Foto von getrockneten Patchouli-Blättern, Makro, 8k	kein Ölfläschchen	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pogostemon cablin (Patchouli-Blätter) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000112	Kraut	Cananga odorata	Ylang-Ylang-Blüten	Ylang-Ylang Flowers	STOFF-HRB-000112	Ultrarealistisches Foto von getrockneten Ylang-Ylang-Blüten, Makro, 8k	kein Öl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cananga odorata (Ylang-Ylang-Blüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000113	Kraut	Pelargonium graveolens	Rosengeranie	Rose Geranium	STOFF-HRB-000113	Ultrarealistisches Foto von getrockneten Rosengeranienblättern, Makro, 8k	kein Öl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pelargonium graveolens (Rosengeranie) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000114	Kraut	Salvia apiana	Weißer Salbei	White Sage	STOFF-HRB-000114	Ultrarealistisches Foto von getrocknetem weißem Salbei, Makro, 8k	kein Rauch	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Salvia apiana (Weißer Salbei) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000115	Kraut	Hierochloe odorata	Süßgras	Sweetgrass	STOFF-HRB-000115	Ultrarealistisches Foto von getrocknetem Süßgras, geflochten, Makro, 8k	kein Rauch	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Hierochloe odorata (Süßgras) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000116	Kraut	Artemisia annua	Einjähriger Beifuß	Sweet Wormwood	STOFF-HRB-000116	Ultrarealistisches Foto von getrocknetem Artemisia-annua-Kraut, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Artemisia annua (Einjähriger Beifuß) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000117	Kraut	Tussilago farfara	Huflattich	Coltsfoot	STOFF-HRB-000117	Ultrarealistisches Foto von getrocknetem Huflattich, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Tussilago farfara (Huflattich) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000118	Kraut	Althaea officinalis	Eibischwurzel	Marshmallow Root	STOFF-HRB-000118	Ultrarealistisches Foto von getrockneter Eibischwurzel, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Althaea officinalis (Eibischwurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000119	Kraut	Lavandula angustifolia	Lavendelknospen	Lavender Buds	STOFF-HRB-000119	Ultrarealistisches Foto von getrockneten Lavendelknospen, Makro, 8k	kein Öl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Lavandula angustifolia (Lavendelknospen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000120	Kraut	Salvia officinalis	Salbei (Räuchern)	Sage	STOFF-HRB-000120	Ultrarealistisches Foto von getrocknetem Salbei, silbrig, Makro, 8k	kein Rauch	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Salvia officinalis (Salbei (Räuchern)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000121	Kraut	Humulus lupulus	Hopfenzapfen	Hops Cones	STOFF-HRB-000121	Ultrarealistisches Foto von getrockneten Hopfenzapfen, Makro, 8k	kein Bierglas	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Humulus lupulus (Hopfenzapfen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000122	Kraut	Chrysopogon zizanioides	Vetiverwurzel	Vetiver Root	STOFF-HRB-000122	Ultrarealistisches Foto von getrockneter Vetiverwurzel, Makro, 8k	kein Öl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Chrysopogon zizanioides (Vetiverwurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000123	Kraut	Helichrysum italicum	Currykraut	Immortelle	STOFF-HRB-000123	Ultrarealistisches Foto von getrocknetem Currykraut, Makro, 8k	kein Currypulver	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Helichrysum italicum (Currykraut) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000124	Kraut	Nepeta cataria	Katzenminze	Catnip	STOFF-HRB-000124	Ultrarealistisches Foto von getrockneter Katzenminze, Makro, 8k	keine Katze	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Nepeta cataria (Katzenminze) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000125	Kraut	Verbena officinalis	Eisenkraut	Vervain	STOFF-HRB-000125	Ultrarealistisches Foto von getrocknetem Eisenkraut, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Verbena officinalis (Eisenkraut) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000126	Kraut	Hibiscus sabdariffa	Hibiskusblüten	Hibiscus	STOFF-HRB-000126	Ultrarealistisches Foto von getrocknetem Hibiskus, dunkelrot, Makro, 8k	kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Hibiscus sabdariffa (Hibiskusblüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000127	Kraut	Osmanthus fragrans	Osmanthusblüten	Osmanthus Flowers	STOFF-HRB-000127	Ultrarealistisches Foto von getrockneten Osmanthusblüten, gelb, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Osmanthus fragrans (Osmanthusblüten) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000128	Kraut	Turnera diffusa	Damiana	Damiana	STOFF-HRB-000128	Ultrarealistisches Foto von getrockneter Damiana, Makro, 8k	kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Turnera diffusa (Damiana) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000129	Kraut	Gentiana lutea	Enzianwurzel	Gentian Root	STOFF-HRB-000129	Ultrarealistisches Foto von getrockneter Enzianwurzel, Makro, 8k	kein Schnaps	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Gentiana lutea (Enzianwurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000130	Kraut	Angelica archangelica	Engelwurz (Wurzel)	Angelica Root	STOFF-HRB-000130	Ultrarealistisches Foto von getrockneter Engelwurzwurzel, Makro, 8k	kein Likörglas	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Angelica archangelica (Engelwurz (Wurzel)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000131	Kraut	Iris pallida	Iriswurzel	Orris Root	STOFF-HRB-000131	Ultrarealistisches Foto von getrockneter Orriswurzel, Makro, 8k	kein Parfum	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Iris pallida (Iriswurzel) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-HRB-000132	Kraut	Corymbia citriodora	Zitronen-Eukalyptus	Lemon Eucalyptus	STOFF-HRB-000132	Ultrarealistisches Foto von getrocknetem Zitronen-Eukalyptus, Makro, 8k	kein Öl	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Corymbia citriodora (Zitronen-Eukalyptus) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
